"status","markdown_path","titulo_extraido","subtitulo_extraido","tags_extraidas","link"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-em-flagrante-dois-homens-por-trafico-de-animais-silvestres-em-mg-7fb5f533.md","PF e BPMA realizam prisões em flagrante por tráfico de animais silvestres","Operação Semana Santa 2026 apreendeu aves silvestres com anilhas adulteradas em Minas Gerais","Operação PF | Aves | Tráfico de animais | Minas Gerais","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/04/pf-prende-em-flagrante-dois-homens-por-trafico-de-animais-silvestres-em-mg"
"ok","data_exemplo_noticias\noticias_markdown\pf-deflagra-operacao-de-combate-a-desvio-de-recursos-publicos-fraude-em-licitacao-e-lavagem-de-dinheiro-2d00f6f6.md","PF e CGU deflagram operação de combate a desvio de recursos públicos, fraude em licitação e lavagem de dinheiro","Foram cumpridos 18 mandados judiciais","Operação PF | Acre | Desvio de recursos públicos | Fraude em licitação | Lavagem de dinheiro | Acre","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/09/pf-deflagra-operacao-de-combate-a-desvio-de-recursos-publicos-fraude-em-licitacao-e-lavagem-de-dinheiro"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-ftsp-rr-combatem-trafico-de-drogas-em-roraima-d0051f6d.md","PF e FTSP/RR combatem tráfico de drogas em Roraima","Segunda fase da operação Mente de Colmeia cumpre cinco mandados de busca e apreensão e três de prisão no estado","RR | Operação PF | Tráfico de drogas","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/07/pf-e-ftsp-rr-combatem-trafico-de-drogas-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-gaeco-deflagraram-operacao-em-combate-a-venda-ilegal-de-armas-e-municoes-abd9f577.md","PF e GAECO deflagraram operação em combate à venda ilegal de armas e munições","São cumpridos 20 mandados de prisão preventiva e 33 mandados de busca e apreensão nos estados da Bahia, Pernambuco e Alagoas","Bahia | Operação PF | GAECO | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/05/pf-e-gaeco-deflagraram-operacao-em-combate-a-venda-ilegal-de-armas-e-municoes"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-icmbio-deflagram-operacao-nos-lencois-maranhenses-3fe3bb29.md","PF e ICMBio combatem crimes ambientais e ameaças a servidores no Maranhão","Operação Vormir reprime crimes ambientais, ameaças a servidores, tráfico de drogas e ocupações ilegais no Parque Nacional dos Lençóis Maranhenses","Maranhão | Lençois Maranhenses | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/03/pf-e-icmbio-deflagram-operacao-nos-lencois-maranhenses"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-icmbio-combatem-pesca-ilegal-no-parque-nacional-do-iguacu-453ff8a4.md","PF e ICMBio combatem pesca ilegal no Parque Nacional do Iguaçu","A ação tem como objetivo intensificar o combate à pesca ilegal na região, além de preservar a fauna aquática e os recursos naturais do Parque","Operação PF | Polícia Federal | Paraná","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/10/pf-e-icmbio-combatem-pesca-ilegal-no-parque-nacional-do-iguacu"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-mprj-investigam-organizacao-criminosa-no-rj-70089f02.md","PF e MPRJ investigam milícia no RJ","A ação visa desarticular núcleo político da milícia com atuação na Zona Oeste do Rio.","RJ | Operação PF | Destaque | Rio de Janeiro","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/12/pf-e-mprj-investigam-organizacao-criminosa-no-rj"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-pgr-cumprem-30-mandados-de-busca-e-apreensao-bea13f89.md","PF e PGR cumprem 30 mandados de busca e apreensão","Servidores da Justiça Estadual do Pará são alvos de investigação","Operação PF | Quem Indica | Pará","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/08/pf-e-pgr-cumprem-30-mandados-de-busca-e-apreensao"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-pm-rj-deflagram-operacao-contra-trafico-interestadual-de-drogas-b6496e33.md","PF e PM/RJ deflagram operação contra tráfico interestadual de drogas","Mandados são cumpridos em SP e RJ a partir de apreensão de 70 kg de entorpecentes na Via Dutra.","Operação PF | tráfico de drogas | São Paulo","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/06/pf-e-pm-rj-deflagram-operacao-contra-trafico-interestadual-de-drogas"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-pm-sc-deflagram-operacao-para-combater-grupo-suspeito-de-furtar-agencias-bancarias-em-sc-50c63ca0.md","PF e PM/SC deflagram operação para combater grupo suspeito de furtar agências bancárias em SC","São cumpridos quatro mandados de busca e apreensão e três mandados de prisão em Joinville","Operação PF | Santa Catarina | Furto | Santa Catarina","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/11/pf-e-pm-sc-deflagram-operacao-para-combater-grupo-suspeito-de-furtar-agencias-bancarias-em-sc"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-pmpr-realizam-operacao-conjunta-contra-abuso-sexual-infantojuvenil-em-foz-do-iguacu-bbb76337.md","PF e PMPR realizam operação conjunta contra abuso sexual infantojuvenil em Foz do Iguaçu","A operação tem como objetivo combater crimes de abuso sexual infantojuvenil, o armazenamento e o compartilhamento das imagens ilícitas provenientes desses abusos","Operação PF | Polícia Federal | Paraná","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/11/pf-e-pmpr-realizam-operacao-conjunta-contra-abuso-sexual-infantojuvenil-em-foz-do-iguacu"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-receita-federal-combatem-lavagem-de-dinheiro-decorrente-do-contrabando-de-cigarros-841f7c8e.md","PF e Receita Federal combatem lavagem de dinheiro decorrente do contrabando de cigarros","Foi movimentado, com a lavagem de dinheiro, valor em torno de R$ 6 milhões","São Paulo | Operação PF | Lavagem de Dinheiro | Contrabando | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/12/pf-e-receita-federal-combatem-lavagem-de-dinheiro-decorrente-do-contrabando-de-cigarros"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-receita-federal-fazem-operacao-para-combater-o-contrabando-de-aparelhos-celulares-e-acessorios-89c90b64.md","PF e Receita Federal fazem operação para combater o contrabando de aparelhos celulares e acessórios","Os investigados responderão pelos crimes de contrabando e associação criminosa, cujas penas máximas somadas podem chegar a oito anos de reclusão","Santa Catarina | Operação PF | Celulares | Receita Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/02/pf-e-receita-federal-fazem-operacao-para-combater-o-contrabando-de-aparelhos-celulares-e-acessorios"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-rf-atuam-no-combate-ao-comercio-de-cigarros-eletronicos-b886a991.md","PF e RF atuam no combate ao comércio de cigarros eletrônicos","Os investigados responderão pelo crime de contrabando, cuja pena máxima alcança cinco anos de reclusão","Paraná | Operação PF | Contrabando | Vape","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/02/pf-e-rf-atuam-no-combate-ao-comercio-de-cigarros-eletronicos"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-senad-iniciam-41a-fase-da-operacao-nova-alianca-8f4a15c0.md","PF e SENAD iniciam 41ª fase da Operação Nova Aliança","Objetivo é reprimir o tráfico de drogas e combater crimes ambientais em áreas de proteção ambiental e de povos originários","Distrito Federal | Operação PF | Nova Aliança | SENAD | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/11/pf-e-senad-iniciam-41a-fase-da-operacao-nova-alianca"
"ok","data_exemplo_noticias\noticias_markdown\pf-e-senad-py-iniciam-52a-fase-de-operacao-voltada-a-erradicacao-de-plantios-ilicitos-de-cannabis-no-mundo-6d355007.md","PF e SENAD/PY iniciam 52ª fase da Operação Nova Aliança","Operação Nova Aliança consolida-se como a maior ação internacional voltada à erradicação de plantios ilícitos de Cannabis no mundo","Operação PF | Cooperação | Internacional | Distrito Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/09/pf-e-senad-py-iniciam-52a-fase-de-operacao-voltada-a-erradicacao-de-plantios-ilicitos-de-cannabis-no-mundo"
"ok","data_exemplo_noticias\noticias_markdown\pf-em-sao-paulo-iniciara-a-12a-fase-da-operacao-horizonte-3eaea965.md","PF em São Paulo iniciará a 12ª Fase da Operação Horizonte","Migrantes e refugiados em situação de vulnerabilidade têm apoio para se regularizar","São Paulo | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/11/pf-em-sao-paulo-iniciara-a-12a-fase-da-operacao-horizonte"
"ok","data_exemplo_noticias\noticias_markdown\pf-faz-operacao-contra-abuso-sexual-infantojuvenil-em-mato-grosso-fab2568e.md","PF faz operação contra abuso sexual infantojuvenil em Mato Grosso","Os policiais federais cumprem um mandado de busca e apreensão, expedido pela 2ª Vara Criminal de Lucas de Rio Verde","Mato Grosso | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/12/pf-faz-operacao-contra-abuso-sexual-infantojuvenil-em-mato-grosso"
"ok","data_exemplo_noticias\noticias_markdown\pf-faz-operacao-contra-abuso-sexual-infantojuvenil-no-rio-de-janeiro-9428822d.md","PF faz operação contra abuso sexual infantojuvenil no Rio de Janeiro","O investigado é suspeito de aliciar menores em redes sociais usando perfis infantis falsos. Ele foi preso em flagrante por armazenar conteúdo com cenas de abuso sexual infantojuvenil","Rio de Janeiro | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/11/pf-faz-operacao-contra-abuso-sexual-infantojuvenil-no-rio-de-janeiro"
"ok","data_exemplo_noticias\noticias_markdown\pf-faz-operacao-contra-o-trafico-de-drogas-no-acre-000fb392.md","PF faz operação contra o tráfico de drogas no Acre","Dois mandados judiciais de busca e apreensão foram cumpridos.","Operação PF | tráfico de drogas | Acre","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/11/pf-faz-operacao-contra-o-trafico-de-drogas-no-acre"
"ok","data_exemplo_noticias\noticias_markdown\pf-deflagra-operacao-para-desarticular-organizacao-criminosa-especializada-em-descaminho-e-lavagem-de-dinheiro-93bdf2bf.md","PF faz operação contra organização voltada ao descaminho e lavagem de dinheiro","Ação cumpre mandados em Araçatuba e São Paulo e resulta em prisão em flagrante, apreensão de veículos, armas, mercadorias e criptoativos","Operação PF | Araçatuba | São Paulo","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/09/pf-deflagra-operacao-para-desarticular-organizacao-criminosa-especializada-em-descaminho-e-lavagem-de-dinheiro"
"ok","data_exemplo_noticias\noticias_markdown\pf-fecha-cinco-garimpos-ilegais-de-ouro-no-nordeste-do-para-42d132d7.md","PF fecha cinco garimpos ilegais de ouro no nordeste do Pará","Com apoio do Ibama, operação cumpriu dois mandados de busca e apreensão e inutilizou máquinas em Cachoeira do Piriá/PA","Operação PF | Polícia Federal | Pará","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/09/pf-fecha-cinco-garimpos-ilegais-de-ouro-no-nordeste-do-para"
"ok","data_exemplo_noticias\noticias_markdown\pf-identifica-rede-de-seguranca-privada-irregular-em-santa-catarina-1b07002d.md","PF identifica rede de segurança privada irregular em Santa Catarina","Investigações apontam falsificação de documentos, atuação clandestina em eventos e indícios de posse ilegal de arma de fogo","Santa Catarina | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/02/pf-identifica-rede-de-seguranca-privada-irregular-em-santa-catarina"
"ok","data_exemplo_noticias\noticias_markdown\pf-identifica-suspeito-de-ameacar-servidores-de-instituto-federal-b629243c.md","PF identifica suspeito de ameaçar servidores de Instituto Federal","Operação Guardião cumpriu ainda mandado de busca e apreensão em Bacabal/MA","Operação PF | IFMA | Identificação Ameaça | Maranhão","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/06/pf-identifica-suspeito-de-ameacar-servidores-de-instituto-federal"
"ok","data_exemplo_noticias\noticias_markdown\pf-inicia-atividades-no-centro-de-comando-e-controle-no-amazonas-62d03540.md","PF inicia atividades no Centro de Comando e Controle no Amazonas","Começo das ações foi marcado pela Operação Internacional Green Justice","Amazonas | Operação PF | CCC | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/07/pf-inicia-atividades-no-centro-de-comando-e-controle-no-amazonas"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-a-pratica-do-contrabando-de-cigarros-na-regiao-metropolitana-de-sao-luis-ma-2b7540f4.md","PF investiga a prática do contrabando de cigarros na região metropolitana de São Luís/MA","Operação Manduca cumpre cinco mandados de busca e apreensão","Operação PF | Destaque | Contrabando de cigarros","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/10-noticias-de-outubro-de-2020/pf-investiga-a-pratica-do-contrabando-de-cigarros-na-regiao-metropolitana-de-sao-luis-ma"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-alistamento-eleitoral-fraudulento-1acc0308.md","PF investiga alistamento eleitoral fraudulento","Policiais cumpriram dois mandados judiciais de busca e apreensão no município de Várzea Grande/MT. Os mandados foram expedidos pela 20ª Zona Eleitoral","Mato Grosso | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/10/pf-investiga-alistamento-eleitoral-fraudulento"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-assassinato-de-indigenas-na-terra-yanomami-em-roraima-6602b48e.md","PF investiga assassinato de indígenas na Terra Yanomami em Roraima","PF apura envolvimento de garimpeiros ilegais em duplo homicídio de indígenas.","Operação PF | Roraima | Destaque | terras indígenas | assassinato de indígenas | Terra Yanomami | Polícia Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/10-noticias-de-outubro-de-2020/pf-investiga-assassinato-de-indigenas-na-terra-yanomami-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-associacao-por-oferecer-seguro-ilegal-64ca0b41.md","PF investiga associação por oferecer seguro ilegal","Apurou-se que essa associação faturou mais de R$ 650 milhões nos últimos cinco anos","Operação PF | Seguro Ilegal | MG","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/07/pf-investiga-associacao-por-oferecer-seguro-ilegal"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-comercio-ilegal-de-armas-de-fogo-339fac2f.md","PF investiga comércio ilegal de armas de fogo","Operação contou com apoio de militares do Exército Brasileiro","Operação PF | RJ | Comércio Ilegal | Armas de fogo","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/02/pf-investiga-comercio-ilegal-de-armas-de-fogo"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-crime-de-corrupcao-eleitoral-no-tocantins-82bc760c.md","PF investiga crime de corrupção eleitoral no Tocantins","Foram cumpridos dois mandados de busca e apreensão em Palmas","Operação PF | Tocantins","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/01/pf-investiga-crime-de-corrupcao-eleitoral-no-tocantins"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-crimes-de-abuso-sexual-infantil-praticados-pela-internet-7c704789.md","PF investiga crimes de abuso sexual infantil praticados pela internet","Foram cumpridos dois mandados de busca e apreensão nas cidades de Campina Grande e João Pessoa.","Operação PF | abuso sexual infantil | Paraíba","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/04/pf-investiga-crimes-de-abuso-sexual-infantil-praticados-pela-internet"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-crimes-de-abuso-sexual-infantil-praticados-via-internet-0dae6b0f.md","PF investiga crimes de abuso sexual infantil praticados via internet","Trata-se da 8ª fase da Operação Rescue","Paraíba | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/07/pf-investiga-crimes-de-abuso-sexual-infantil-praticados-via-internet"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-crimes-em-licitacoes-e-contratos-municipais-em-sao-gabriel-rs-3106cbcf.md","PF investiga crimes em licitações e contratos municipais em São Gabriel/RS","Foram cumpridos quatro mandados de busca e apreensão","Operação PF | Rio Grande do Sul","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/11/pf-investiga-crimes-em-licitacoes-e-contratos-municipais-em-sao-gabriel-rs"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-desvio-de-recursos-publicos-destinado-a-transporte-escolar-5bbbdb05.md","PF investiga desvio de recursos públicos destinado a transporte escolar","Operação Ponto de Parada cumpre 11 mandados judiciais em Manaus/AM","Operação PF | Destaque | Desvio de recursos públicos | Transporte escolar","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/11-noticias-de-novembro-de-2020/pf-investiga-desvio-de-recursos-publicos-destinado-a-transporte-escolar"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-desvios-de-encomendas-dos-correios-9c0bf2fb.md","PF investiga desvios de encomendas dos Correios","Dois mandados de busca foram cumpridos","Paraíba | Operação PF | Desvio | Correios","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/05/pf-investiga-desvios-de-encomendas-dos-correios"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-desvios-de-recursos-publicos-destinados-a-compra-de-merenda-escolar-171738e3.md","PF investiga desvios de recursos públicos destinados à compra de merenda escolar","PF deflagra as Operações Famintos e Feudos para combater fraudes em licitações e contratos de merenda escolar em municípios paraibanos","Operação PF | PB | Paraíba | merenda escolar | fraudes em licitações | fraudes em contratos | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/07/pf-investiga-desvios-de-recursos-publicos-destinados-a-compra-de-merenda-escolar"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-esquema-de-fraudes-previdenciarias-e-lavagem-de-capitais-no-piaui-ba5030ce.md","PF investiga esquema de fraudes previdenciárias e lavagem de capitais no Piauí","Polícia Federal deflagra 2ª fase da Operação Senes na cidade de Parnaíba/PI e dá prosseguimento a investigações de grupo criminoso responsável por crimes previdenciários","Operação PF | Destaque | Crimes Previdenciários | Fraudes previdenciárias | Piauí | Parnaíba/PI","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/02-noticias-de-fevereiro-de-2020/pf-investiga-esquema-de-fraudes-previdenciarias-e-lavagem-de-capitais-no-piaui"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-estelionato-contra-a-caixa-economica-federal-102a4ca7.md","PF investiga estelionato contra a Caixa Econômica Federal","Operação Obliteração busca evitar novas fraudes e recuperar parte dos valores subtraídos da instituição financeira","Operação PF | Destaque | Estelionato | Caixa Econômica Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/07/pf-investiga-estelionato-contra-a-caixa-economica-federal"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraude-contra-instituicao-bancaria-ca4f3e58.md","PF investiga fraude contra instituição bancária","Os investigados poderão responder pelos delitos de corrupção ativa, corrupção passiva e crime contra o sistema financeiro nacional","São Paulo | Operação PF | Fraudes bancárias","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/04/pf-investiga-fraude-contra-instituicao-bancaria"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraude-em-beneficio-previdenciario-em-bom-sucesso-pb-777feca5.md","PF investiga fraude em benefício previdenciário em Bom Sucesso/PB","Foram cumpridos dois mandados de busca e apreensão","Operação PF | Pernambuco | Fraude | Pernambuco","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/11/pf-investiga-fraude-em-beneficio-previdenciario-em-bom-sucesso-pb"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraude-processual-eab31e56.md","PF investiga fraude processual","Operação Tróia cumpre dois mandados de busca, em Andradas/MG","Operação PF | Destaque | Fraude processual","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/06-noticias-de-junho-de-2020/pf-investiga-fraude-processual"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraudes-bancarias-ciberneticas-em-imperatriz-ma-bc4693fc.md","PF investiga fraudes bancárias cibernéticas em Imperatriz/MA","O prejuízo apurado passa de dois milhões de reais","Operação PF | Polícia Federal | Fraude | Maranhão","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/05/pf-investiga-fraudes-bancarias-ciberneticas-em-imperatriz-ma"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraudes-contra-o-sistema-financeiro-nacional-38439485.md","PF investiga fraudes contra o Sistema Financeiro Nacional","Operação Stop desarticula organização criminosa especializada na obtenção fraudulenta de financiamentos","Operação PF | Organização Criminosa | Fraude contra o Sistema Financeiro | Destaque | Joinville/SC","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/06/pf-investiga-fraudes-contra-o-sistema-financeiro-nacional"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraudes-em-processos-de-aquisicao-e-porte-de-arma-de-fogo-769848b9.md","PF investiga fraudes em processos de aquisição e porte de arma de fogo","São cumpridos 19 mandados de busca e apreensão em GO, MG e TO","Operação PF | Goiás | Fraudes","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/10/pf-investiga-fraudes-em-processos-de-aquisicao-e-porte-de-arma-de-fogo"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-fraudes-na-fiscalizacao-de-obras-em-roraima-d0fa9a6c.md","PF investiga fraudes na fiscalização de obras em Roraima","Foram cumpridos dois mandados de busca e apreensão contra fiscais suspeitos de envolvimento em atividades ilícitas","Operação PF | Polícia Federal | Fraudes | Roraima","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/11/pf-investiga-fraudes-na-fiscalizacao-de-obras-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-furto-de-trilhos-de-linha-ferrea-pertencente-ao-dnit-cda3a8c4.md","PF investiga furto de trilhos de linha férrea pertencente ao DNIT","PF deflagra Operação Railway em Campos dos Goytacazes/RJ","Polícia Federal | Operação PF | Rio de Janeiro","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/11/pf-investiga-furto-de-trilhos-de-linha-ferrea-pertencente-ao-dnit"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-grupo-criminoso-especializado-em-trafico-de-drogas-em-roraima-4a8f9e9f.md","PF investiga grupo criminoso especializado em tráfico de drogas em Roraima","PF deflagra a Operação Alerquina para desarticular grupo que atuava em Boa Vista/RR.","Operação PF | Polícia Federal | Destaque | tráfico de drogas | Roraima","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/10/pf-investiga-grupo-criminoso-especializado-em-trafico-de-drogas-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-grupo-criminoso-que-teria-movimentado-r-6-bilhoes-nos-ultimos-5-anos-bca305cf.md","PF investiga grupo criminoso que teria movimentado R$ 6 bilhões nos últimos 5 anos","Investigação concentra-se em fintechs usadas na prática criminosa","São Paulo | Operação PF | Destaque | Campinas","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/11/pf-investiga-grupo-criminoso-que-teria-movimentado-r-6-bilhoes-nos-ultimos-5-anos"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-grupo-criminoso-responsavel-pela-movimentacao-ilicita-de-ouro-em-roraima-5974b177.md","PF investiga grupo criminoso responsável pela movimentação ilícita de ouro em Roraima","Operação La Cadena investiga esquema criminoso para introduzir ouro no Brasil.","Operação PF | Polícia Federal | Destaque | Roraima","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/10/pf-investiga-grupo-criminoso-responsavel-pela-movimentacao-ilicita-de-ouro-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-grupo-por-furtos-a-depositos-em-dinheiro-feitos-na-cef-d32a40a4.md","PF investiga grupo por furtos a depósitos em dinheiro feitos na CEF","Algumas das ações foram registradas por câmeras de monitoramento que flagraram os criminosos “pescando” os envelopes de dentro dos terminais de autoatendimento.","Operação PF | ES | CEF | Furto","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/04/pf-investiga-grupo-por-furtos-a-depositos-em-dinheiro-feitos-na-cef"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-grupo-que-aplicava-golpes-contra-correntistas-da-caixa-economica-federal-54617c13.md","PF investiga grupo que aplicava golpes contra correntistas da Caixa Econômica Federal","Operação Trinca de três cumpre quatro mandados em busca em quatro cidades da Paraíba","Operação PF | Destaque | Fraude bancária","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/07-noticias-de-julho-de-2020/pf-investiga-grupo-que-aplicava-golpes-contra-correntistas-da-caixa-economica-federal"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-organizacao-criminosa-responsavel-por-fraudes-em-licitacoes-33c756dd.md","PF investiga organização criminosa responsável por fraudes em licitações","PF deflagra Operação Goyazes para investigar esquema de fraudes que provocou prejuízo de R$ 6 milhões aos cofres públicos","Operação PF | Tocantins | fraudes em licitações | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/04-noticias-de-abril-de-2020/pf-investiga-organizacao-criminosa-responsavel-por-fraudes-em-licitacoes"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-suspeita-de-irregularidades-em-campanha-eleitoral-de-partido-em-minas-gerais-8283b28e.md","PF investiga suspeita de irregularidades em campanha eleitoral de partido em Minas Gerais","PF deflagra Operação Sufrágio Ostentação e apura irregularidades em aplicação de recursos em campanhas eleitorais femininas mineiras","Operação PF | MG | campanha eleitoral | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/04/pf-investiga-suspeita-de-irregularidades-em-campanha-eleitoral-de-partido-em-minas-gerais"
"ok","data_exemplo_noticias\noticias_markdown\pf-investiga-suspeito-de-compartilhamento-de-imagens-pornograficas-envolvendo-menores-no-para-0547f7c6.md","PF investiga suspeito de compartilhamento de imagens pornográficas envolvendo menores no Pará","Os trabalhos de investigação foram iniciados com base em notícia apresentada pela Guardia Civil Española, em 2014.","Operação PF | Pará | ECA | Pornografia infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/06-noticias-de-junho-de-2020/pf-investiga-suspeito-de-compartilhamento-de-imagens-pornograficas-envolvendo-menores-no-para"
"ok","data_exemplo_noticias\noticias_markdown\pf-mira-extracao-ilegal-de-areia-em-terra-indigena-b6131760.md","PF mira extração ilegal de areia em terra indígena","Foram cumpridos dois mandados de busca e apreensão na cidade de Baía da Traição/PB","Paraíba | Operação PF","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/08/pf-mira-extracao-ilegal-de-areia-em-terra-indigena"
"ok","data_exemplo_noticias\noticias_markdown\pf-mira-lavagem-de-dinheiro-de-organizacao-criminosa-condenada-por-megafraude-tributaria-dffd36e1.md","PF mira lavagem de dinheiro de organização criminosa condenada por megafraude tributária","Ação é desdobramento de investigação que apura ocultação de valores provenientes de fraudes tributárias","Operação PF | Polícia Federal | Minas Gerais","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/10/pf-mira-lavagem-de-dinheiro-de-organizacao-criminosa-condenada-por-megafraude-tributaria"
"ok","data_exemplo_noticias\noticias_markdown\pf-mira-organizacao-que-introduziu-ilegalmente-no-pais-armas-de-grosso-calibre-a617c780.md","PF mira organização que introduziu ilegalmente no país armas de grosso calibre","Operação Cavalo de Aço também investiga os crimes de lavagem de dinheiro e organização criminosa","Operação PF | Cavalo de Aço | MS | MG","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/02/pf-mira-organizacao-que-introduziu-ilegalmente-no-pais-armas-de-grosso-calibre"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-alvo-da-operacao-fake-no-centro-do-rio-de-janeiro-1b59a829.md","PF prende alvo da Operação Fake no Centro do Rio de Janeiro","O homem possuía dois mandados de prisão abertos em seu nome","Operação PF | RJ | Fraude | Prisão | Mandado judicial | Rio de Janeiro","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/08/pf-prende-alvo-da-operacao-fake-no-centro-do-rio-de-janeiro"
